gene_id	gene_name	sample1	sample2	fold_change	direction	total_fpkm	q-value	gene_description
CGI_10017633	.	Pre	Post	1.15	UP	2.66	0.90743	
CGI_10017692	.	Pre	Post	1.15	UP	25.98	0.885669	
CGI_10017881	.	Pre	Post	1.15	UP	10.08	0.82105	
CGI_10017973	.	Pre	Post	1.15	UP	10.13	0.888354	
CGI_10018487	.	Pre	Post	1.15	UP	15.01	0.846865	
CGI_10018533	.	Pre	Post	1.15	UP	9.85	0.832261	
CGI_10018601	.	Pre	Post	1.15	DOWN	5.71	0.869747	
CGI_10018860	.	Pre	Post	1.15	DOWN	47.71	0.844862	
CGI_10018883	.	Pre	Post	1.15	DOWN	17.07	0.832111	
CGI_10019123	.	Pre	Post	1.15	UP	8.32	0.856113	
CGI_10019421	.	Pre	Post	1.15	DOWN	3.32	0.885952	
CGI_10019685	.	Pre	Post	1.15	UP	31.13	0.826771	
CGI_10019794	.	Pre	Post	1.15	DOWN	20.42	0.799811	
CGI_10020280	.	Pre	Post	1.15	DOWN	2.91	0.926653	
CGI_10020310	.	Pre	Post	1.15	DOWN	12.23	0.85247	
CGI_10020443	.	Pre	Post	1.15	DOWN	3.40	0.89472	
CGI_10020449	.	Pre	Post	1.15	UP	8281.83	0.851512	
CGI_10020633	.	Pre	Post	1.15	UP	15.13	0.862356	
CGI_10020851	.	Pre	Post	1.15	UP	1988.01	0.812638	
CGI_10020912	.	Pre	Post	1.15	UP	18.04	0.858441	
CGI_10021062	.	Pre	Post	1.15	UP	71.15	0.839968	
CGI_10021697	.	Pre	Post	1.15	DOWN	44.77	0.804054	
CGI_10021871	.	Pre	Post	1.15	UP	13.70	0.868953	
CGI_10022066	.	Pre	Post	1.15	DOWN	515.83	0.811911	
CGI_10022112	.	Pre	Post	1.15	DOWN	5.22	0.888465	
CGI_10022168	.	Pre	Post	1.15	UP	6.69	0.883595	
CGI_10022734	.	Pre	Post	1.15	UP	2.54	0.928008	
CGI_10022772	.	Pre	Post	1.15	DOWN	39.75	0.872808	
CGI_10023299	.	Pre	Post	1.15	UP	159.82	0.848588	
CGI_10023505	.	Pre	Post	1.15	DOWN	6.37	0.899243	
CGI_10023509	.	Pre	Post	1.15	DOWN	28.69	0.805704	
CGI_10023978	.	Pre	Post	1.15	UP	7.00	0.894224	
CGI_10024202	.	Pre	Post	1.15	DOWN	15.30	0.82202	
CGI_10024477	.	Pre	Post	1.15	UP	80.90	0.814919	
CGI_10024508	.	Pre	Post	1.15	DOWN	7.79	0.925431	
CGI_10024747	.	Pre	Post	1.15	UP	5.38	0.880773	
CGI_10024816	.	Pre	Post	1.15	UP	11.20	0.933882	
CGI_10024887	.	Pre	Post	1.15	DOWN	970.32	0.825459	
CGI_10025153	.	Pre	Post	1.15	UP	3.13	0.88299	
CGI_10025155	.	Pre	Post	1.15	UP	3.08	0.937487	
CGI_10025303	.	Pre	Post	1.15	UP	1.88	0.932661	
CGI_10025330	.	Pre	Post	1.15	DOWN	159.30	0.806047	
CGI_10025379	.	Pre	Post	1.15	DOWN	182.92	0.975581	
CGI_10026352	.	Pre	Post	1.15	UP	22.20	0.870295	
CGI_10026480	.	Pre	Post	1.15	DOWN	21.63	0.828692	
CGI_10026549	.	Pre	Post	1.15	UP	69.00	0.830492	
CGI_10026836	.	Pre	Post	1.15	DOWN	7.61	0.901842	
CGI_10027080	.	Pre	Post	1.15	DOWN	24.66	0.892978	
CGI_10027265	.	Pre	Post	1.15	UP	58.34	0.891395	
CGI_10027517	.	Pre	Post	1.15	DOWN	125.32	0.838332	
CGI_10027957	.	Pre	Post	1.15	DOWN	59.65	0.857288	
CGI_10028295	.	Pre	Post	1.15	DOWN	3.01	0.922939	
CGI_10028498	.	Pre	Post	1.15	DOWN	15.85	0.866842	
CGI_10028654	.	Pre	Post	1.15	UP	3.64	0.863315	
CGI_10028717	.	Pre	Post	1.15	DOWN	36.28	0.868356	
CGI_10028732	.	Pre	Post	1.15	UP	8.33	0.8452	
CGI_10028931	.	Pre	Post	1.15	DOWN	6.04	0.866335	
CGI_10028941	.	Pre	Post	1.15	DOWN	7.36	0.877283	
XLOC_000175	-	Pre	Post	1.15	DOWN	3.46	0.922834	
XLOC_000236	-	Pre	Post	1.15	DOWN	37.96	0.867748	
XLOC_000271	-	Pre	Post	1.15	DOWN	638.05	0.789728	
XLOC_000322	-	Pre	Post	1.15	DOWN	15.82	0.915859	
XLOC_000914	-	Pre	Post	1.15	DOWN	48.86	0.824358	
XLOC_001377	CGI_10001113	Pre	Post	1.15	UP	4.33	0.899868	
XLOC_002069	CGI_10025007	Pre	Post	1.15	DOWN	9.60	0.923035	
XLOC_002159	-	Pre	Post	1.15	UP	5.79	0.915495	
XLOC_003086	-	Pre	Post	1.15	DOWN	3.40	0.898499	
XLOC_004228	-	Pre	Post	1.15	DOWN	4.32	0.924164	
XLOC_006676	CGI_10018380	Pre	Post	1.15	DOWN	2.70	0.922527	
XLOC_006691	-	Pre	Post	1.15	UP	11.55	0.967282	
XLOC_007282	-	Pre	Post	1.15	DOWN	32.17	0.856814	
XLOC_007652	-	Pre	Post	1.15	UP	11.37	0.870964	
XLOC_007919	CGI_10005223	Pre	Post	1.15	DOWN	3.00	0.958971	
XLOC_008252	-	Pre	Post	1.15	UP	2.66	0.920476	
XLOC_008827	-	Pre	Post	1.15	UP	3.80	0.944794	
XLOC_009309	-	Pre	Post	1.15	UP	13.28	0.919518	
XLOC_009442	CGI_10002848	Pre	Post	1.15	DOWN	5.85	0.899284	
XLOC_009982	-	Pre	Post	1.15	UP	42.73	0.860643	
XLOC_010258	-	Pre	Post	1.15	UP	13.87	0.901369	
XLOC_011790	-	Pre	Post	1.15	UP	12.33	0.865661	
XLOC_011866	-	Pre	Post	1.15	UP	6.42	0.920476	
XLOC_011879	CGI_10014879	Pre	Post	1.15	UP	731.91	0.830978	
XLOC_013498	-	Pre	Post	1.15	UP	4.95	0.885962	
XLOC_013652	-	Pre	Post	1.15	DOWN	12.81	0.857583	
XLOC_013982	CGI_10021906	Pre	Post	1.15	UP	15.20	0.887729	
XLOC_015934	-	Pre	Post	1.15	UP	39.10	0.834147	
XLOC_016228	-	Pre	Post	1.15	UP	3.65	0.921213	
XLOC_016885	-	Pre	Post	1.15	DOWN	5.01	0.953381	
XLOC_017072	-	Pre	Post	1.15	DOWN	326.85	0.901514	
XLOC_019750	-	Pre	Post	1.15	DOWN	8.74	0.926922	
XLOC_020080	CGI_10017558	Pre	Post	1.15	DOWN	475.45	0.838407	
XLOC_021113	tRNA-Pseudo	Pre	Post	1.15	UP	33.70	0.961402	
XLOC_021640	-	Pre	Post	1.15	DOWN	12.03	0.904492	
XLOC_022952	-	Pre	Post	1.15	UP	26.32	0.926653	
XLOC_022966	CGI_10005461	Pre	Post	1.15	UP	46.99	0.809855	
XLOC_023082	-	Pre	Post	1.15	UP	3.73	0.89866	
XLOC_023340	-	Pre	Post	1.15	DOWN	2.50	0.926948	
XLOC_023664	-	Pre	Post	1.15	UP	28.01	0.803896	
XLOC_023714	CGI_10006306	Pre	Post	1.15	UP	30.37	0.953519	
XLOC_024003	-	Pre	Post	1.15	UP	26.28	0.808033	
XLOC_025841	-	Pre	Post	1.15	DOWN	14.67	0.88437	
XLOC_026861	-	Pre	Post	1.15	UP	3.15	0.963237	
XLOC_028131	CGI_10024156	Pre	Post	1.15	UP	13.10	0.879659	
XLOC_029296	-	Pre	Post	1.15	DOWN	6.66	0.951393	
XLOC_029572	-	Pre	Post	1.15	UP	4.36	0.912739	
XLOC_030084	CGI_10023639	Pre	Post	1.15	DOWN	126.18	0.883595	
XLOC_030194	-	Pre	Post	1.15	UP	2.40	0.865275	
XLOC_031621	-	Pre	Post	1.15	UP	5.37	0.913461	
XLOC_032754	-	Pre	Post	1.15	UP	49.43	0.924164	
XLOC_034474	CGI_10028197	Pre	Post	1.15	DOWN	17.10	0.847694	
XLOC_035100	tRNA-Pseudo	Pre	Post	1.15	UP	19.25	0.895968	
CGI_10000149	.	Pre	Post	1.14	DOWN	14.45	0.946701	
CGI_10000537	.	Pre	Post	1.14	DOWN	12.94	0.928689	
CGI_10000715	.	Pre	Post	1.14	DOWN	27.98	0.880844	
CGI_10000979	.	Pre	Post	1.14	DOWN	14.64	0.915354	
CGI_10002220	.	Pre	Post	1.14	UP	32.23	0.857387	
CGI_10002469	.	Pre	Post	1.14	UP	17.89	0.870554	
CGI_10002918	.	Pre	Post	1.14	UP	13.68	0.893879	
CGI_10003050	.	Pre	Post	1.14	DOWN	191.02	0.856734	
CGI_10003320	.	Pre	Post	1.14	DOWN	97.41	0.882428	
CGI_10003355	.	Pre	Post	1.14	DOWN	25.18	0.919964	
CGI_10003393	.	Pre	Post	1.14	UP	11.52	0.893441	
CGI_10003446	.	Pre	Post	1.14	UP	5.07	0.85989	
CGI_10003602	.	Pre	Post	1.14	DOWN	38.07	0.856833	
CGI_10003741	.	Pre	Post	1.14	UP	93.20	0.863315	
CGI_10003921	.	Pre	Post	1.14	UP	7.87	0.872596	
CGI_10003964	.	Pre	Post	1.14	UP	36.73	0.855121	
CGI_10004300	.	Pre	Post	1.14	DOWN	8.21	0.871462	
CGI_10004561	.	Pre	Post	1.14	UP	45.60	0.882428	
CGI_10004634	.	Pre	Post	1.14	UP	4.34	0.908405	
CGI_10005255	.	Pre	Post	1.14	DOWN	11.00	0.829338	
CGI_10005341	.	Pre	Post	1.14	DOWN	6.58	0.917329	
CGI_10005374	.	Pre	Post	1.14	UP	18.36	0.884848	
CGI_10005573	.	Pre	Post	1.14	UP	32.91	0.944366	
CGI_10005809	.	Pre	Post	1.14	DOWN	99.90	0.866886	
CGI_10006003	.	Pre	Post	1.14	DOWN	31.00	0.895478	
CGI_10006709	.	Pre	Post	1.14	UP	2.01	0.924287	
CGI_10007549	.	Pre	Post	1.14	UP	5.52	0.927207	
CGI_10007596	.	Pre	Post	1.14	UP	56.73	0.867348	
CGI_10007788	.	Pre	Post	1.14	DOWN	9.31	0.854022	
CGI_10007801	.	Pre	Post	1.14	DOWN	10.54	0.883595	
CGI_10008105	.	Pre	Post	1.14	DOWN	37.34	0.818096	
CGI_10008841	.	Pre	Post	1.14	UP	8.77	0.870964	
CGI_10009220	.	Pre	Post	1.14	DOWN	8.66	0.865889	
CGI_10009341	.	Pre	Post	1.14	DOWN	12.09	0.825561	
CGI_10009579	.	Pre	Post	1.14	DOWN	121.29	0.830057	
CGI_10010884	.	Pre	Post	1.14	UP	44.74	0.85623	
CGI_10011127	.	Pre	Post	1.14	UP	2.84	0.906999	
CGI_10011251	.	Pre	Post	1.14	UP	3.81	0.896931	
CGI_10011628	.	Pre	Post	1.14	UP	2.70	0.893161	
CGI_10012237	.	Pre	Post	1.14	UP	15.23	0.941419	
CGI_10012417	.	Pre	Post	1.14	UP	361.10	0.808367	
CGI_10012554	.	Pre	Post	1.14	UP	6.67	0.974313	
CGI_10013149	.	Pre	Post	1.14	UP	3.10	0.953519	
CGI_10013446	.	Pre	Post	1.14	UP	5.42	0.910493	
CGI_10013980	.	Pre	Post	1.14	UP	58.81	0.870295	
CGI_10014612	.	Pre	Post	1.14	DOWN	4.82	0.899489	
CGI_10014887	.	Pre	Post	1.14	DOWN	5.22	0.890284	
CGI_10015449	.	Pre	Post	1.14	DOWN	11.19	0.882027	
CGI_10015692	.	Pre	Post	1.14	DOWN	4.25	0.886278	
CGI_10015860	.	Pre	Post	1.14	UP	47.86	0.872009	
CGI_10016034	.	Pre	Post	1.14	UP	5.46	0.872793	
CGI_10016149	.	Pre	Post	1.14	UP	32.33	0.844862	
CGI_10016498	.	Pre	Post	1.14	DOWN	42.81	0.847618	
CGI_10016501	.	Pre	Post	1.14	UP	5.27	0.942201	
CGI_10016552	.	Pre	Post	1.14	DOWN	1.89	0.924847	
CGI_10016751	.	Pre	Post	1.14	DOWN	2.86	0.917711	
CGI_10017015	.	Pre	Post	1.14	UP	112.68	0.873892	
CGI_10017018	.	Pre	Post	1.14	UP	30.16	0.855217	
CGI_10017102	.	Pre	Post	1.14	UP	6.35	0.918588	
CGI_10017181	.	Pre	Post	1.14	UP	9.74	0.909407	
CGI_10017213	.	Pre	Post	1.14	UP	10.21	0.849492	
CGI_10017291	.	Pre	Post	1.14	DOWN	4.03	0.896931	
CGI_10017773	.	Pre	Post	1.14	UP	576.86	0.827667	
CGI_10017903	.	Pre	Post	1.14	DOWN	121.98	0.820368	
CGI_10018049	.	Pre	Post	1.14	UP	102.00	0.819699	
CGI_10018153	.	Pre	Post	1.14	DOWN	3.80	0.921281	
CGI_10018305	.	Pre	Post	1.14	DOWN	12.40	0.928689	
CGI_10018361	.	Pre	Post	1.14	DOWN	38.17	0.817771	
CGI_10018532	.	Pre	Post	1.14	UP	16.69	0.905575	
CGI_10019085	.	Pre	Post	1.14	UP	6.37	0.887729	
CGI_10019249	.	Pre	Post	1.14	UP	2.81	0.905863	
CGI_10019530	.	Pre	Post	1.14	DOWN	210.63	0.918822	
CGI_10019645	.	Pre	Post	1.14	UP	2.31	0.928514	
CGI_10019801	.	Pre	Post	1.14	UP	145.88	0.828439	
CGI_10019827	.	Pre	Post	1.14	DOWN	881.11	0.846789	
CGI_10019948	.	Pre	Post	1.14	UP	5.26	0.89283	
CGI_10020047	.	Pre	Post	1.14	UP	4.11	0.944197	
CGI_10020336	.	Pre	Post	1.14	DOWN	320.69	0.854861	
CGI_10020378	.	Pre	Post	1.14	DOWN	53.39	0.821652	
CGI_10020446	.	Pre	Post	1.14	UP	42.28	0.900799	
CGI_10020817	.	Pre	Post	1.14	UP	2.51	0.916082	
CGI_10021042	.	Pre	Post	1.14	DOWN	9.71	0.900782	
CGI_10021481	AK	Pre	Post	1.14	DOWN	690.63	0.82731	
CGI_10021570	.	Pre	Post	1.14	DOWN	10.44	0.918836	
CGI_10021574	.	Pre	Post	1.14	UP	2.19	0.92095	
CGI_10021584	.	Pre	Post	1.14	UP	4.32	0.928227	
CGI_10021896	.	Pre	Post	1.14	UP	31.09	0.868859	
CGI_10022084	.	Pre	Post	1.14	DOWN	26.92	0.839885	
CGI_10022124	.	Pre	Post	1.14	UP	16.36	0.95192	
CGI_10022178	.	Pre	Post	1.14	DOWN	46.81	0.827858	
CGI_10022474	.	Pre	Post	1.14	UP	537.60	0.872801	
CGI_10022724	.	Pre	Post	1.14	DOWN	2.51	0.895986	
CGI_10022832	.	Pre	Post	1.14	UP	26.62	0.845328	
CGI_10023075	.	Pre	Post	1.14	DOWN	2.07	0.925577	
CGI_10023351	.	Pre	Post	1.14	DOWN	87.43	0.814831	
CGI_10023395	.	Pre	Post	1.14	DOWN	177.86	0.826454	
CGI_10023522	.	Pre	Post	1.14	DOWN	28.28	0.845238	
CGI_10023526	.	Pre	Post	1.14	DOWN	27.64	0.807988	
CGI_10023562	.	Pre	Post	1.14	UP	2.51	0.916558	
CGI_10023699	.	Pre	Post	1.14	DOWN	1.74	0.941151	
CGI_10023922	.	Pre	Post	1.14	DOWN	37.21	0.835121	
CGI_10024125	.	Pre	Post	1.14	UP	23.38	0.841093	
CGI_10024473	.	Pre	Post	1.14	UP	10.01	0.887251	
CGI_10024727	.	Pre	Post	1.14	DOWN	35.93	0.835364	
CGI_10024794	.	Pre	Post	1.14	UP	13.50	0.892734	
CGI_10024805	.	Pre	Post	1.14	DOWN	9.51	0.888773	
CGI_10025174	.	Pre	Post	1.14	UP	14.62	0.844953	
CGI_10025264	.	Pre	Post	1.14	DOWN	185.89	0.825803	
CGI_10025524	.	Pre	Post	1.14	DOWN	1.94	0.871633	
CGI_10025547	.	Pre	Post	1.14	DOWN	14.18	0.901842	
CGI_10025633	.	Pre	Post	1.14	UP	5.41	0.908549	
CGI_10025933	.	Pre	Post	1.14	DOWN	245.81	0.824013	
CGI_10025994	.	Pre	Post	1.14	DOWN	44.67	0.835121	
CGI_10026261	.	Pre	Post	1.14	UP	86.62	0.847162	
CGI_10026343	.	Pre	Post	1.14	UP	9.16	0.871136	
CGI_10026415	.	Pre	Post	1.14	UP	105.79	0.809678	
CGI_10026620	.	Pre	Post	1.14	DOWN	1.99	0.952526	
CGI_10026664	.	Pre	Post	1.14	DOWN	24.29	0.857387	
CGI_10026701	.	Pre	Post	1.14	UP	9.26	0.868356	
CGI_10026720	SSR2-L	Pre	Post	1.14	DOWN	526.88	0.820023	
CGI_10026729	.	Pre	Post	1.14	DOWN	8.23	0.875189	
CGI_10026771	.	Pre	Post	1.14	UP	72.44	0.825803	
CGI_10026809	.	Pre	Post	1.14	UP	8.10	0.872306	
CGI_10027165	.	Pre	Post	1.14	UP	16.47	0.833118	
CGI_10027312	.	Pre	Post	1.14	UP	28.83	0.824465	
CGI_10027351	.	Pre	Post	1.14	DOWN	35.08	0.901842	
CGI_10028060	.	Pre	Post	1.14	DOWN	81.26	0.81323	
CGI_10028170	.	Pre	Post	1.14	DOWN	25.14	0.836446	
CGI_10028596	.	Pre	Post	1.14	UP	23.08	0.94326	
XLOC_000193	-	Pre	Post	1.14	UP	53.09	0.857329	
XLOC_000306	-	Pre	Post	1.14	UP	5.43	0.953859	
XLOC_000661	-	Pre	Post	1.14	DOWN	4.15	0.929219	
XLOC_000955	-	Pre	Post	1.14	UP	37.61	0.946401	
XLOC_001002	-	Pre	Post	1.14	DOWN	12.76	0.888556	
XLOC_001012	-	Pre	Post	1.14	DOWN	60.83	0.916082	
XLOC_002198	CGI_10028489,CGI_10028490	Pre	Post	1.14	DOWN	10.38	0.936383	
XLOC_002471	CGI_10019692	Pre	Post	1.14	DOWN	55.88	0.847272	
XLOC_002698	-	Pre	Post	1.14	DOWN	118.57	0.898499	
XLOC_006300	tRNA-Pseudo	Pre	Post	1.14	UP	35.58	0.898529	
XLOC_007448	-	Pre	Post	1.14	UP	467.34	0.963022	
XLOC_007986	-	Pre	Post	1.14	UP	36.22	0.937273	
XLOC_008173	tRNA-Pseudo	Pre	Post	1.14	UP	8.78	0.86873	
XLOC_008334	CGI_10014377	Pre	Post	1.14	UP	5.30	0.970412	
XLOC_008531	CGI_10025294	Pre	Post	1.14	DOWN	40.02	0.827496	
XLOC_009212	CGI_10028242	Pre	Post	1.14	DOWN	13.78	0.939552	
XLOC_009304	-	Pre	Post	1.14	UP	3.23	0.969501	
XLOC_010718	-	Pre	Post	1.14	DOWN	5.87	0.95062	
XLOC_011412	-	Pre	Post	1.14	DOWN	3.26	0.968881	
XLOC_012496	-	Pre	Post	1.14	DOWN	7.50	0.936904	
XLOC_012981	-	Pre	Post	1.14	DOWN	51.15	0.915522	
XLOC_013371	-	Pre	Post	1.14	DOWN	7.45	0.887511	
XLOC_013773	-	Pre	Post	1.14	DOWN	10.75	0.838352	
XLOC_014835	-	Pre	Post	1.14	DOWN	12.68	0.866763	
XLOC_016399	-	Pre	Post	1.14	UP	2.27	0.906222	
XLOC_016927	CGI_10000440	Pre	Post	1.14	DOWN	8.79	0.958798	
XLOC_017136	CGI_10026738	Pre	Post	1.14	DOWN	2.55	0.968883	
XLOC_017754	-	Pre	Post	1.14	DOWN	4.95	0.929219	
XLOC_017975	-	Pre	Post	1.14	DOWN	69.67	0.829464	
XLOC_018516	CGI_10001379	Pre	Post	1.14	DOWN	7.19	0.936076	
XLOC_018598	-	Pre	Post	1.14	UP	2.30	0.924847	
XLOC_019122	-	Pre	Post	1.14	DOWN	2.89	0.936904	
XLOC_019147	CGI_10022702	Pre	Post	1.14	UP	17.90	0.89914	
XLOC_019176	-	Pre	Post	1.14	DOWN	32.47	0.858282	
XLOC_020438	CGI_10002904	Pre	Post	1.14	UP	3.65	0.930624	
XLOC_020490	-	Pre	Post	1.14	UP	77.41	0.950555	
XLOC_021748	-	Pre	Post	1.14	UP	395.77	0.894539	
XLOC_022076	-	Pre	Post	1.14	UP	14.14	0.901076	
XLOC_023764	-	Pre	Post	1.14	DOWN	10.53	0.957253	
XLOC_023869	-	Pre	Post	1.14	UP	6.96	0.923545	
XLOC_025456	-	Pre	Post	1.14	DOWN	5.04	0.925375	
XLOC_026355	-	Pre	Post	1.14	UP	9.98	0.930556	
XLOC_026770	CGI_10013729	Pre	Post	1.14	DOWN	7.53	0.900782	
XLOC_027719	-	Pre	Post	1.14	DOWN	7.64	0.970987	
XLOC_028011	-	Pre	Post	1.14	DOWN	4.87	0.954755	
XLOC_028785	-	Pre	Post	1.14	DOWN	114.14	0.923284	
XLOC_028787	-	Pre	Post	1.14	UP	40.19	0.863315	
XLOC_028876	-	Pre	Post	1.14	DOWN	8.71	0.854486	
XLOC_029043	CGI_10015977	Pre	Post	1.14	DOWN	9.37	0.847271	
XLOC_029292	CGI_10009520	Pre	Post	1.14	UP	28.47	0.939866	
XLOC_029415	-	Pre	Post	1.14	DOWN	23.95	0.839391	
XLOC_029799	CGI_10020552	Pre	Post	1.14	DOWN	2.93	0.928008	
XLOC_029828	-	Pre	Post	1.14	UP	278.30	0.85581	
XLOC_029974	-	Pre	Post	1.14	DOWN	13.19	0.946653	
XLOC_029975	-	Pre	Post	1.14	DOWN	10.71	0.973829	
XLOC_030705	-	Pre	Post	1.14	UP	5.55	0.860183	
XLOC_031918	-	Pre	Post	1.14	UP	7.43	0.868139	
XLOC_032221	-	Pre	Post	1.14	DOWN	4.72	0.939866	
XLOC_032281	-	Pre	Post	1.14	UP	4.71	0.974891	
XLOC_032513	-	Pre	Post	1.14	UP	11.80	0.897559	
XLOC_032742	-	Pre	Post	1.14	UP	104.13	0.917479	
XLOC_033048	-	Pre	Post	1.14	UP	61.76	0.887251	
XLOC_033733	-	Pre	Post	1.14	DOWN	8.30	0.930556	
XLOC_034009	-	Pre	Post	1.14	UP	20.43	0.835364	
XLOC_034614	-	Pre	Post	1.14	DOWN	4.36	0.905892	
XLOC_035093	-	Pre	Post	1.14	UP	19.79	0.936904	
XLOC_035147	-	Pre	Post	1.14	DOWN	12.39	0.84958	
XLOC_035397	-	Pre	Post	1.14	DOWN	3.76	0.928008	
XLOC_035403	CGI_10005968	Pre	Post	1.14	UP	67.18	0.800288	
XLOC_036015	-	Pre	Post	1.14	UP	62.52	0.806337	
CGI_10000263	.	Pre	Post	1.13	DOWN	27.78	0.886444	
CGI_10000520	.	Pre	Post	1.13	UP	23.48	0.909407	
CGI_10000588	.	Pre	Post	1.13	UP	4.33	0.933548	
CGI_10001022	.	Pre	Post	1.13	DOWN	66.67	0.924383	
CGI_10001440	.	Pre	Post	1.13	DOWN	3.73	0.916558	
CGI_10001505	.	Pre	Post	1.13	UP	5.97	0.967451	
CGI_10002182	.	Pre	Post	1.13	UP	4.33	0.955136	
CGI_10002263	.	Pre	Post	1.13	UP	838.92	0.908105	
CGI_10002659	.	Pre	Post	1.13	DOWN	37.34	0.856698	
CGI_10003441	.	Pre	Post	1.13	UP	102.53	0.857299	
CGI_10003625	.	Pre	Post	1.13	UP	133.23	0.833118	
CGI_10003635	.	Pre	Post	1.13	UP	6.77	0.860183	
CGI_10003812	.	Pre	Post	1.13	DOWN	33.75	0.855298	
CGI_10003928	.	Pre	Post	1.13	UP	7.66	0.897245	
CGI_10004211	.	Pre	Post	1.13	UP	15.26	0.881175	
CGI_10004395	.	Pre	Post	1.13	DOWN	160.27	0.829215	
CGI_10004416	.	Pre	Post	1.13	UP	7.83	0.895628	
CGI_10005291	.	Pre	Post	1.13	DOWN	1.88	0.92293	
CGI_10005366	.	Pre	Post	1.13	DOWN	77.00	0.833221	
CGI_10005466	.	Pre	Post	1.13	UP	2.47	0.936904	
CGI_10006423	.	Pre	Post	1.13	UP	7.50	0.898979	
CGI_10006727	.	Pre	Post	1.13	UP	7.05	0.877785	
CGI_10006764	.	Pre	Post	1.13	UP	4.65	0.916082	
CGI_10006943	.	Pre	Post	1.13	DOWN	59.26	0.866763	
CGI_10006980	.	Pre	Post	1.13	DOWN	72.95	0.820754	
CGI_10007200	.	Pre	Post	1.13	DOWN	11.86	0.865853	
CGI_10007400	.	Pre	Post	1.13	UP	30.55	0.836944	
CGI_10007763	.	Pre	Post	1.13	UP	4.99	0.914379	
CGI_10007930	.	Pre	Post	1.13	UP	44.28	0.834521	
CGI_10008332	.	Pre	Post	1.13	DOWN	112.02	0.839198	
CGI_10008586	.	Pre	Post	1.13	DOWN	8.73	0.864618	
CGI_10008713	.	Pre	Post	1.13	UP	252.83	0.851755	
CGI_10008752	.	Pre	Post	1.13	UP	1175.13	0.841323	
CGI_10009395	.	Pre	Post	1.13	DOWN	16.14	0.875616	
CGI_10009708	.	Pre	Post	1.13	DOWN	20.30	0.872801	
CGI_10010242	.	Pre	Post	1.13	DOWN	8.77	0.890828	
CGI_10010586	.	Pre	Post	1.13	UP	54.25	0.834304	
CGI_10010915	.	Pre	Post	1.13	DOWN	22.04	0.864477	
CGI_10010973	.	Pre	Post	1.13	DOWN	24.27	0.853893	
CGI_10011086	.	Pre	Post	1.13	UP	135.98	0.888773	
CGI_10011204	.	Pre	Post	1.13	DOWN	707.74	0.844953	
CGI_10011542	.	Pre	Post	1.13	DOWN	29.54	0.898946	
CGI_10011799	.	Pre	Post	1.13	DOWN	33.00	0.822891	
CGI_10011873	.	Pre	Post	1.13	DOWN	19.43	0.893448	
CGI_10011901	.	Pre	Post	1.13	UP	16.98	0.877283	
CGI_10012038	.	Pre	Post	1.13	DOWN	75.53	0.866886	
CGI_10012475	.	Pre	Post	1.13	DOWN	5393.14	0.908879	
CGI_10012736	.	Pre	Post	1.13	UP	25.98	0.888635	
CGI_10012908	.	Pre	Post	1.13	DOWN	112.04	0.889394	
CGI_10013207	.	Pre	Post	1.13	UP	18.67	0.844728	
CGI_10013457	.	Pre	Post	1.13	DOWN	8.47	0.879322	
CGI_10013882	.	Pre	Post	1.13	DOWN	7.87	0.919281	
CGI_10014127	.	Pre	Post	1.13	UP	24.60	0.887511	
CGI_10014136	.	Pre	Post	1.13	UP	6.92	0.851611	
CGI_10014192	.	Pre	Post	1.13	UP	4.36	0.928008	
CGI_10014271	.	Pre	Post	1.13	DOWN	711.30	0.887511	
CGI_10014361	.	Pre	Post	1.13	DOWN	6.95	0.895986	
CGI_10014643	.	Pre	Post	1.13	DOWN	7.97	0.934486	
CGI_10014705	.	Pre	Post	1.13	DOWN	8.13	0.873892	
CGI_10014768	.	Pre	Post	1.13	DOWN	165.90	0.928008	
CGI_10015009	.	Pre	Post	1.13	UP	23.48	0.865696	
CGI_10015180	.	Pre	Post	1.13	DOWN	105.31	0.839391	
CGI_10015473	.	Pre	Post	1.13	UP	22.81	0.852303	
CGI_10015707	.	Pre	Post	1.13	DOWN	3.08	0.94366	
CGI_10015831	.	Pre	Post	1.13	DOWN	71.68	0.852663	
CGI_10016048	.	Pre	Post	1.13	UP	6.03	0.904463	
CGI_10016095	.	Pre	Post	1.13	UP	5.98	0.93356	
CGI_10016181	.	Pre	Post	1.13	DOWN	10.95	0.844862	
CGI_10016577	.	Pre	Post	1.13	UP	4.70	0.928008	
CGI_10017050	.	Pre	Post	1.13	DOWN	3.00	0.935233	
CGI_10017052	.	Pre	Post	1.13	DOWN	57.98	0.907962	
CGI_10017196	.	Pre	Post	1.13	UP	12.22	0.953936	
CGI_10017280	.	Pre	Post	1.13	UP	83.97	0.947979	
CGI_10017332	.	Pre	Post	1.13	DOWN	26.36	0.874721	
CGI_10017534	.	Pre	Post	1.13	UP	40.57	0.825905	
CGI_10017723	.	Pre	Post	1.13	UP	185.60	0.833549	
CGI_10017813	.	Pre	Post	1.13	UP	4.16	0.921641	
CGI_10018226	.	Pre	Post	1.13	DOWN	2.58	0.858586	
CGI_10018231	.	Pre	Post	1.13	UP	77.41	0.817879	
CGI_10018507	.	Pre	Post	1.13	UP	9.63	0.852303	
CGI_10018647	.	Pre	Post	1.13	DOWN	9.16	0.910621	
CGI_10019060	.	Pre	Post	1.13	DOWN	13.42	0.906266	
